city,date,max_temp_c,min_temp_c,avg_temp_c,max_wind_kph,total_precip_mm,total_snow_cm,avg_humidity,uv,chance_of_rain,chance_of_snow,condition,yd_condition,visibility_km,sunrise,sunset,pressure_mb,pressure_diff_mb
Valdivia,2020-06-06,9.4,5.2,7.1,23.9,12.52,0.0,91,0.3,100,0,Lluvia,Nublado,8.5,08:08 AM,05:35 PM,1014.04,9.0
Valdivia,2020-06-07,10.3,4.1,6.9,20.7,0.0,0.0,91,0.2,0,0,Nublado,Lluvia,7.5,08:09 AM,05:35 PM,1017.46,3.0
Valdivia,2020-06-08,10.5,5.8,8.3,22.8,23.17,0.0,88,0.2,100,0,Lluvia,Nublado,8.4,08:09 AM,05:35 PM,1019.21,7.0
Valdivia,2020-06-09,10.4,5.3,7.6,23.2,14.9,0.0,89,0.2,100,0,Lluvia,Lluvia,7.2,08:10 AM,05:35 PM,1016.12,6.0
Valdivia,2020-06-10,11.5,9.1,10.2,25.1,75.8,0.0,97,0.1,100,0,Lluvia,Lluvia,5.4,08:10 AM,05:35 PM,1010.29,5.0
Valdivia,2020-06-11,12.1,8.4,10.7,33.1,47.75,0.0,90,0.1,100,0,Lluvia,Lluvia,7.1,08:11 AM,05:35 PM,1001.5,8.0
Valdivia,2020-06-12,8.5,4.3,6.7,20.1,1.75,0.0,86,0.2,100,0,Lluvia,Lluvia,9.8,08:11 AM,05:35 PM,1019.83,20.0
Valdivia,2020-06-13,10.2,3.3,5.8,10.0,0.1,0.0,89,0.5,100,0,Nublado,Lluvia,7.7,08:12 AM,05:35 PM,1023.92,11.0
Valdivia,2020-06-14,10.4,1.0,5.2,3.2,0.0,0.0,84,0.4,0,0,Nublado,Nublado,10.0,08:12 AM,05:35 PM,1013.12,10.0
Valdivia,2020-06-15,11.4,3.2,7.3,27.5,7.45,0.0,87,0.1,100,0,Lluvia,Nublado,9.7,08:13 AM,05:35 PM,1006.83,5.0
Valdivia,2020-06-16,11.6,8.3,9.6,26.7,11.25,0.0,92,0.1,100,0,Lluvia,Lluvia,7.3,08:13 AM,05:35 PM,1010.42,4.0
Valdivia,2020-06-17,11.2,8.5,9.6,24.1,10.6,0.0,94,0.1,100,0,Lluvia,Lluvia,7.3,08:13 AM,05:35 PM,1010.58,3.0
Valdivia,2020-06-18,12.2,8.3,10.1,30.5,46.38,0.0,93,0.1,100,0,Lluvia,Lluvia,7.0,08:14 AM,05:35 PM,1004.54,9.0
Valdivia,2020-06-19,11.5,7.7,9.1,16.8,5.2,0.0,92,0.2,100,0,Lluvia,Lluvia,8.8,08:14 AM,05:35 PM,1011.92,7.0
Valdivia,2020-06-20,10.2,5.7,8.6,26.8,41.9,0.0,94,0.1,100,0,Lluvia,Lluvia,6.6,08:14 AM,05:35 PM,1008.62,14.0
Valdivia,2020-06-21,10.3,4.0,6.7,15.5,1.8,0.0,95,0.1,100,0,Lluvia,Lluvia,6.2,08:14 AM,05:36 PM,1017.17,10.0
Valdivia,2020-06-22,10.0,6.2,8.3,27.7,15.7,0.0,89,0.1,100,0,Lluvia,Lluvia,8.1,08:15 AM,05:36 PM,1009.83,9.0
Valdivia,2020-06-23,8.3,4.0,6.2,15.3,11.9,0.0,94,0.1,100,0,Lluvia,Lluvia,8.1,08:15 AM,05:36 PM,1011.04,2.0
Valdivia,2020-06-24,8.2,3.7,5.3,12.2,1.0,0.0,94,0.2,100,0,Nublado,Lluvia,4.3,08:15 AM,05:36 PM,1016.75,10.0
Valdivia,2020-06-25,8.1,1.8,4.6,8.4,6.3,0.0,95,0.1,100,0,Lluvia,Nublado,4.7,08:15 AM,05:37 PM,1021.62,3.0
Valdivia,2020-06-26,7.2,4.0,5.6,17.7,20.6,0.0,96,0.1,100,0,Lluvia,Lluvia,5.1,08:15 AM,05:37 PM,1017.79,4.0
Valdivia,2020-06-27,11.5,5.4,8.2,12.5,10.7,0.0,93,0.2,100,0,Lluvia,Lluvia,5.8,08:15 AM,05:38 PM,1015.96,8.0
Valdivia,2020-06-28,11.8,7.5,9.1,15.6,22.8,0.0,95,0.1,100,0,Lluvia,Lluvia,6.1,08:15 AM,05:38 PM,1009.42,3.0
Valdivia,2020-06-29,8.9,5.3,7.3,12.8,8.9,0.0,95,0.1,100,0,Lluvia,Lluvia,3.4,08:15 AM,05:38 PM,1011.5,9.0
Valdivia,2020-06-30,10.4,6.0,8.0,19.1,14.0,0.0,95,0.1,100,0,Lluvia,Lluvia,5.3,08:15 AM,05:39 PM,1020.46,5.0
Valdivia,2020-07-01,10.9,7.3,8.9,18.3,9.1,0.0,95,0.1,100,0,Lluvia,Lluvia,7.5,08:15 AM,05:39 PM,1018.62,6.0
Valdivia,2020-07-02,9.7,5.2,7.5,9.6,3.2,0.0,96,0.1,100,0,Lluvia,Lluvia,5.8,08:15 AM,05:40 PM,1022.21,6.0
Valdivia,2020-07-03,9.9,5.5,7.3,17.0,10.7,0.0,95,0.1,100,0,Lluvia,Lluvia,8.9,08:15 AM,05:40 PM,1012.67,7.0
Valdivia,2020-07-04,9.2,4.1,6.0,9.1,13.0,0.0,92,0.2,100,0,Lluvia,Lluvia,6.5,08:14 AM,05:41 PM,1013.88,6.0
Valdivia,2020-07-05,8.9,3.6,5.8,3.2,8.6,0.0,94,0.2,100,0,Nublado,Lluvia,6.7,08:14 AM,05:41 PM,1020.67,5.0
Valdivia,2020-07-06,7.7,-0.6,3.3,3.7,0.0,0.0,89,0.5,0,0,Soleado,Nublado,5.9,08:14 AM,05:42 PM,1019.46,6.0
Valdivia,2020-07-07,6.5,1.0,3.6,23.6,16.7,0.0,91,0.1,100,0,Lluvia,Soleado,6.6,08:14 AM,05:43 PM,1017.54,4.0
Valdivia,2020-07-08,8.5,3.3,5.6,14.2,5.2,0.0,92,0.2,100,0,Lluvia,Lluvia,6.9,08:13 AM,05:43 PM,1020.83,5.0
Valdivia,2020-07-09,11.6,5.8,9.6,31.7,66.05,0.0,96,0.1,100,0,Lluvia,Lluvia,6.1,08:13 AM,05:44 PM,1012.33,14.0
Valdivia,2020-07-10,11.0,6.9,8.9,22.7,5.1,0.0,98,0.1,100,0,Lluvia,Lluvia,6.0,08:13 AM,05:45 PM,1014.88,11.0
Valdivia,2020-07-11,7.7,5.2,6.9,21.7,7.8,0.0,94,0.1,100,0,Lluvia,Lluvia,8.5,08:12 AM,05:45 PM,1017.29,3.0
Valdivia,2020-07-12,8.2,3.6,5.8,8.9,0.5,0.0,95,0.1,100,0,Lluvia,Lluvia,7.5,08:12 AM,05:46 PM,1020.79,4.0
Valdivia,2020-07-13,8.1,0.1,3.4,7.7,0.0,0.0,92,0.3,0,0,Nublado,Lluvia,6.7,08:11 AM,05:47 PM,1025.04,4.0
Valdivia,2020-07-14,9.4,-0.7,3.8,5.9,0.6,0.0,85,0.6,100,0,Lluvia,Nublado,9.5,08:11 AM,05:47 PM,1019.83,7.0
Valdivia,2020-07-15,12.5,5.0,8.2,4.7,0.0,0.0,95,0.1,0,0,Nublado,Lluvia,3.3,08:10 AM,05:48 PM,1014.46,4.0
Valdivia,2020-07-16,11.5,7.4,9.4,16.0,5.7,0.0,96,0.1,100,0,Lluvia,Nublado,6.7,08:10 AM,05:49 PM,1011.71,7.0
Valdivia,2020-07-17,11.4,8.3,9.9,23.4,33.44,0.0,96,0.1,100,0,Lluvia,Lluvia,6.3,08:09 AM,05:50 PM,1004.58,3.0
Valdivia,2020-07-18,11.0,8.9,10.1,26.0,23.3,0.0,94,0.1,100,0,Lluvia,Lluvia,7.4,08:08 AM,05:50 PM,1005.96,5.0
Valdivia,2020-07-19,11.7,7.6,9.5,15.2,12.7,0.0,96,0.2,100,0,Lluvia,Lluvia,6.6,08:08 AM,05:51 PM,1011.04,5.0
Valdivia,2020-07-20,10.6,5.2,7.7,12.0,8.2,0.0,93,0.3,100,0,Lluvia,Lluvia,6.0,08:07 AM,05:52 PM,1015.38,3.0
Valdivia,2020-07-21,10.4,5.8,7.8,10.7,3.5,0.0,92,0.2,100,0,Lluvia,Lluvia,6.6,08:06 AM,05:53 PM,1019.17,6.0
Valdivia,2020-07-22,10.3,3.7,6.3,14.5,0.9,0.0,85,0.6,100,0,Lluvia,Lluvia,8.2,08:06 AM,05:54 PM,1024.79,3.0
Valdivia,2020-07-23,9.1,0.9,4.6,11.1,0.0,0.0,82,0.7,0,0,Soleado,Lluvia,9.9,08:05 AM,05:54 PM,1024.42,3.0
Valdivia,2020-07-24,8.4,0.9,4.7,18.2,1.5,0.0,91,0.2,100,0,Lluvia,Soleado,9.0,08:04 AM,05:55 PM,1025.29,3.0
Valdivia,2020-07-25,9.9,6.4,8.3,25.4,62.6,0.0,97,0.1,100,0,Lluvia,Lluvia,7.0,08:03 AM,05:56 PM,1017.62,9.0
Valdivia,2020-07-26,9.2,4.2,7.7,17.0,6.3,0.0,93,0.2,100,0,Lluvia,Lluvia,8.1,08:02 AM,05:57 PM,1016.92,13.0
Valdivia,2020-07-27,8.4,1.7,4.8,9.0,0.2,0.0,90,0.8,100,0,Lluvia,Lluvia,4.6,08:02 AM,05:58 PM,1028.33,4.0
Valdivia,2020-07-28,9.0,1.5,4.4,9.4,0.0,0.0,91,0.6,0,0,Nublado,Lluvia,4.0,08:01 AM,05:59 PM,1027.29,5.0
Valdivia,2020-07-29,9.8,-0.8,4.0,6.2,0.0,0.0,86,0.9,0,0,Nublado,Nublado,5.5,08:00 AM,06:00 PM,1018.62,11.0
Valdivia,2020-07-30,10.2,2.9,6.6,16.4,8.9,0.0,94,0.2,100,0,Lluvia,Nublado,7.5,07:59 AM,06:00 PM,1015.42,5.0
Valdivia,2020-07-31,11.4,5.2,7.7,12.9,0.0,0.0,90,0.1,0,0,Nublado,Lluvia,5.4,07:58 AM,06:01 PM,1014.12,9.0
Valdivia,2020-08-01,11.5,8.0,9.2,19.7,24.75,0.0,92,0.2,100,0,Lluvia,Nublado,7.7,07:57 AM,06:02 PM,1010.75,15.0
Valdivia,2020-08-02,14.6,6.1,9.4,10.0,0.5,0.0,92,0.8,100,0,Nublado,Lluvia,5.3,07:56 AM,06:03 PM,1020.04,4.0
Valdivia,2020-08-03,10.4,6.7,8.7,16.4,10.4,0.0,97,0.2,100,0,Lluvia,Nublado,3.5,07:55 AM,06:04 PM,1017.29,4.0
Valdivia,2020-08-04,11.5,5.8,7.8,4.3,0.0,0.0,96,0.2,0,0,Nublado,Lluvia,6.6,07:54 AM,06:05 PM,1018.08,4.0
Valdivia,2020-08-05,9.5,3.9,7.4,19.6,5.3,0.0,90,0.4,100,0,Lluvia,Nublado,7.3,07:53 AM,06:06 PM,1021.46,13.0
Valdivia,2020-08-06,10.3,2.6,5.5,9.4,0.2,0.0,87,0.7,100,0,Nublado,Lluvia,6.7,07:51 AM,06:07 PM,1027.67,5.0
Valdivia,2020-08-07,12.0,1.6,6.2,8.3,0.0,0.0,88,1.2,0,0,Soleado,Nublado,6.9,07:50 AM,06:08 PM,1023.79,4.0
Valdivia,2020-08-08,11.4,3.8,7.5,14.9,5.7,0.0,92,0.4,100,0,Lluvia,Soleado,5.4,07:49 AM,06:08 PM,1019.54,5.0
Valdivia,2020-08-09,9.8,5.5,8.3,18.2,30.96,0.0,96,0.3,100,0,Lluvia,Lluvia,7.1,07:48 AM,06:09 PM,1015.92,11.0
Valdivia,2020-08-10,8.6,3.3,5.5,19.0,1.8,0.0,83,0.5,100,0,Lluvia,Lluvia,9.5,07:47 AM,06:10 PM,1027.38,8.0
Valdivia,2020-08-11,8.7,2.0,5.4,9.4,0.0,0.0,92,0.3,0,0,Nublado,Lluvia,6.5,07:45 AM,06:11 PM,1025.71,9.0
Valdivia,2020-08-12,9.8,4.0,6.5,14.0,1.1,0.0,92,0.4,100,0,Lluvia,Nublado,6.6,07:44 AM,06:12 PM,1019.17,5.0
Valdivia,2020-08-13,8.4,5.9,7.3,17.8,12.8,0.0,96,0.2,100,0,Lluvia,Lluvia,8.6,07:43 AM,06:13 PM,1013.58,6.0
Valdivia,2020-08-14,8.5,3.2,5.7,22.6,3.0,0.0,89,0.4,100,0,Lluvia,Lluvia,6.9,07:42 AM,06:14 PM,1019.12,6.0
Valdivia,2020-08-15,8.2,1.5,5.2,14.6,0.3,0.0,87,0.6,100,0,Lluvia,Lluvia,8.4,07:40 AM,06:15 PM,1024.67,5.0
Valdivia,2020-08-16,9.8,4.9,7.3,13.9,1.4,0.0,93,0.3,100,0,Lluvia,Lluvia,7.8,07:39 AM,06:16 PM,1021.79,4.0
Valdivia,2020-08-17,9.3,3.5,6.2,14.8,0.9,0.0,93,0.6,100,0,Lluvia,Lluvia,6.0,07:38 AM,06:17 PM,1019.38,7.0
Valdivia,2020-08-18,8.8,2.9,5.8,12.7,0.6,0.0,91,0.9,100,0,Lluvia,Lluvia,6.2,07:36 AM,06:18 PM,1023.21,12.0
Valdivia,2020-08-19,8.7,-0.5,3.8,13.6,0.0,0.0,84,1.6,0,0,Nublado,Lluvia,5.4,07:35 AM,06:18 PM,1032.25,2.0
Valdivia,2020-08-20,12.2,1.3,5.9,12.3,0.0,0.0,86,1.9,0,0,Nublado,Nublado,4.7,07:34 AM,06:19 PM,1028.83,6.0
Valdivia,2020-08-21,13.2,2.7,7.2,9.5,0.0,0.0,87,1.8,0,0,Nublado,Nublado,5.5,07:32 AM,06:20 PM,1021.25,9.0
Valdivia,2020-08-22,13.2,1.6,6.5,7.6,0.0,0.0,88,1.2,0,0,Nublado,Nublado,3.7,07:31 AM,06:21 PM,1013.75,8.0
Valdivia,2020-08-23,10.6,4.2,7.5,13.8,3.6,0.0,95,0.3,100,0,Lluvia,Nublado,5.1,07:29 AM,06:22 PM,1009.25,2.0
Valdivia,2020-08-24,13.3,7.3,9.7,16.8,11.3,0.0,87,0.9,100,0,Lluvia,Lluvia,6.4,07:28 AM,06:23 PM,1011.29,3.0
Valdivia,2020-08-25,11.9,7.8,9.6,20.1,2.0,0.0,92,1.0,100,0,Lluvia,Lluvia,7.4,07:26 AM,06:24 PM,1013.96,5.0
Valdivia,2020-08-26,11.0,7.4,8.7,23.2,3.7,0.0,96,0.6,100,0,Lluvia,Lluvia,6.2,07:25 AM,06:25 PM,1015.33,4.0
Valdivia,2020-08-27,9.3,6.4,7.7,15.4,5.9,0.0,94,0.4,100,0,Lluvia,Lluvia,9.7,07:23 AM,06:26 PM,1018.0,2.0
Valdivia,2020-08-28,7.6,1.8,5.2,15.6,31.44,0.0,91,0.8,100,0,Lluvia,Lluvia,6.8,07:22 AM,06:27 PM,1021.0,7.0
Valdivia,2020-08-29,8.6,-0.6,3.2,9.7,0.0,0.0,93,1.7,0,0,Nublado,Lluvia,4.0,07:20 AM,06:28 PM,1028.62,5.0
Valdivia,2020-08-30,8.6,0.3,4.3,15.5,0.0,0.0,92,2.0,0,0,Nublado,Nublado,3.6,07:19 AM,06:29 PM,1027.58,8.0
Valdivia,2020-08-31,14.2,2.7,7.9,12.6,0.0,0.0,84,2.1,0,0,Nublado,Nublado,5.6,07:17 AM,06:30 PM,1021.75,3.0
Valdivia,2020-09-01,15.7,1.9,8.3,5.0,0.0,0.0,83,2.7,0,0,Nublado,Nublado,5.1,07:16 AM,06:30 PM,1023.71,2.0
Valdivia,2020-09-02,10.4,5.5,7.8,9.5,1.0,0.0,90,0.6,100,0,Lluvia,Nublado,4.8,07:14 AM,06:31 PM,1023.5,4.0
Valdivia,2020-09-03,10.1,4.9,7.4,16.7,6.4,0.0,89,1.2,100,0,Lluvia,Lluvia,6.7,07:12 AM,06:32 PM,1021.0,3.0
Valdivia,2020-09-04,13.3,1.5,7.0,6.6,0.2,0.0,79,1.6,100,0,Nublado,Lluvia,5.9,07:11 AM,06:33 PM,1016.5,7.0
Valdivia,2020-09-05,13.3,2.9,7.5,7.6,0.1,0.0,83,1.9,100,0,Lluvia,Nublado,9.9,07:09 AM,06:34 PM,1021.62,8.0
Valdivia,2020-09-06,16.6,3.5,9.1,8.3,0.0,0.0,84,2.8,0,0,Nublado,Lluvia,4.9,08:07 AM,07:36 PM,1021.83,8.0
Valdivia,2020-09-07,13.8,5.2,8.6,12.4,0.0,0.0,84,2.6,0,0,Nublado,Nublado,6.1,08:06 AM,07:36 PM,1016.71,6.0
Valdivia,2020-09-08,10.8,5.1,8.3,19.1,20.5,0.0,95,0.7,100,0,Lluvia,Nublado,6.2,08:04 AM,07:37 PM,1012.58,10.0
Valdivia,2020-09-09,12.7,3.2,7.8,18.2,1.9,0.0,83,1.4,100,0,Lluvia,Lluvia,4.3,08:03 AM,07:38 PM,1019.83,6.0
Valdivia,2020-09-10,10.6,5.4,9.0,25.8,17.6,0.0,91,0.8,100,0,Lluvia,Lluvia,7.6,08:01 AM,07:39 PM,1016.29,13.0
Valdivia,2020-09-11,10.6,4.5,7.2,15.5,1.1,0.0,85,0.8,100,0,Lluvia,Lluvia,9.1,07:59 AM,07:40 PM,1023.42,4.0
Valdivia,2020-09-12,11.6,6.3,8.8,16.9,2.4,0.0,85,0.7,100,0,Lluvia,Lluvia,9.7,07:58 AM,07:41 PM,1020.38,5.0
Valdivia,2020-09-13,12.0,4.3,7.7,10.8,0.1,0.0,82,2.9,100,0,Nublado,Lluvia,8.6,07:56 AM,07:42 PM,1028.5,5.0
Valdivia,2020-09-14,16.6,1.9,8.6,12.8,0.0,0.0,80,3.4,0,0,Nublado,Nublado,6.8,07:55 AM,07:43 PM,1023.62,10.0
Valdivia,2020-09-15,12.6,4.5,8.6,9.1,1.6,0.0,92,0.9,100,0,Lluvia,Nublado,3.7,07:53 AM,07:44 PM,1021.25,3.0
Valdivia,2020-09-16,11.3,6.5,8.6,16.9,1.2,0.0,83,1.6,100,0,Nublado,Lluvia,6.7,07:51 AM,07:45 PM,1022.42,3.0
Valdivia,2020-09-17,12.1,5.7,9.7,17.0,3.2,0.0,87,1.0,100,0,Lluvia,Nublado,8.0,07:50 AM,07:46 PM,1022.0,3.0
Valdivia,2020-09-18,13.3,4.8,8.5,15.5,1.0,0.0,79,3.3,100,0,Lluvia,Lluvia,7.3,07:48 AM,07:47 PM,1025.96,5.0
Valdivia,2020-09-19,14.9,1.7,7.6,13.8,0.0,0.0,77,3.9,0,0,Nublado,Lluvia,7.4,07:46 AM,07:48 PM,1026.92,6.0
Valdivia,2020-09-20,17.0,3.0,9.2,9.6,0.0,0.0,78,4.0,0,0,Nublado,Nublado,8.3,07:45 AM,07:49 PM,1019.33,7.0
Valdivia,2020-09-21,13.5,6.0,8.9,12.5,0.0,0.0,82,4.0,0,0,Nublado,Nublado,7.3,07:43 AM,07:49 PM,1018.17,3.0
Valdivia,2020-09-22,13.6,5.3,8.6,11.7,0.0,0.0,83,4.3,0,0,Nublado,Nublado,7.9,07:42 AM,07:50 PM,1020.88,2.0
Valdivia,2020-09-23,15.5,3.4,8.7,10.0,0.0,0.0,82,3.6,0,0,Nublado,Nublado,6.9,07:40 AM,07:51 PM,1020.12,6.0
Valdivia,2020-09-24,16.0,3.3,9.3,7.3,0.0,0.0,80,4.4,0,0,Nublado,Nublado,7.3,07:38 AM,07:52 PM,1017.62,2.0
Valdivia,2020-09-25,15.9,3.7,9.9,5.0,0.5,0.0,82,3.2,100,0,Lluvia,Nublado,6.1,07:37 AM,07:53 PM,1017.46,5.0
Valdivia,2020-09-26,12.2,7.9,9.9,9.1,0.0,0.0,92,0.8,0,0,Nublado,Lluvia,7.0,07:35 AM,07:54 PM,1023.67,4.0
Valdivia,2020-09-27,13.7,6.5,9.4,11.3,0.1,0.0,85,3.4,100,0,Lluvia,Nublado,4.3,07:33 AM,07:55 PM,1022.75,6.0
Valdivia,2020-09-28,13.6,5.8,8.9,11.6,0.1,0.0,85,2.3,100,0,Lluvia,Lluvia,6.9,07:32 AM,07:56 PM,1014.21,9.0
Valdivia,2020-09-29,11.4,7.2,8.7,25.5,9.85,0.0,97,0.9,100,0,Lluvia,Lluvia,6.8,07:30 AM,07:57 PM,1009.12,3.0
Valdivia,2020-09-30,10.4,4.7,7.5,19.2,2.6,0.0,82,2.0,100,0,Lluvia,Lluvia,8.2,07:28 AM,07:58 PM,1019.38,11.0
Valdivia,2020-10-01,10.8,3.5,6.6,13.7,1.7,0.0,80,2.6,100,0,Lluvia,Lluvia,8.7,07:27 AM,07:59 PM,1022.71,3.0
Valdivia,2020-10-02,12.5,1.7,6.5,18.8,0.1,0.0,71,4.5,100,0,Nublado,Lluvia,10.0,07:25 AM,08:00 PM,1021.79,2.0
Valdivia,2020-10-03,14.2,2.0,7.9,14.8,0.0,0.0,65,5.5,0,0,Nublado,Nublado,9.7,07:24 AM,08:01 PM,1022.67,3.0
Valdivia,2020-10-04,13.9,2.4,7.9,11.0,0.1,0.0,78,5.6,100,0,Lluvia,Nublado,8.7,07:22 AM,08:02 PM,1024.04,2.0
Valdivia,2020-10-05,12.2,0.9,6.6,12.9,0.0,0.0,81,5.6,0,0,Nublado,Lluvia,7.3,07:20 AM,08:03 PM,1019.17,5.0
Valdivia,2020-10-06,11.8,4.6,8.0,14.7,3.0,0.0,89,1.6,100,0,Lluvia,Nublado,6.7,07:19 AM,08:04 PM,1022.29,6.0
Valdivia,2020-10-07,11.5,5.4,8.3,12.4,0.6,0.0,83,1.4,100,0,Lluvia,Lluvia,9.3,07:17 AM,08:05 PM,1024.42,2.0
Valdivia,2020-10-08,12.1,7.2,9.5,13.1,2.9,0.0,98,0.9,100,0,Lluvia,Lluvia,7.3,07:16 AM,08:06 PM,1023.5,2.0
Valdivia,2020-10-09,15.1,8.7,11.3,12.5,0.6,0.0,86,3.4,100,0,Lluvia,Lluvia,4.0,07:14 AM,08:07 PM,1022.33,5.0
Valdivia,2020-10-10,16.1,7.2,11.6,15.7,1.6,0.0,77,3.4,100,0,Lluvia,Lluvia,6.5,07:12 AM,08:08 PM,1022.5,6.0
Valdivia,2020-10-11,19.0,4.8,11.6,16.2,0.0,0.0,65,6.1,0,0,Nublado,Lluvia,10.0,07:11 AM,08:09 PM,1022.38,7.0
Valdivia,2020-10-12,18.8,3.9,10.9,12.0,0.0,0.0,69,6.2,0,0,Nublado,Nublado,9.9,07:09 AM,08:10 PM,1019.58,3.0
Valdivia,2020-10-13,17.6,4.9,11.7,13.9,0.0,0.0,81,6.6,0,0,Nublado,Nublado,6.0,07:08 AM,08:11 PM,1017.96,4.0
Valdivia,2020-10-14,20.0,6.7,12.7,12.9,0.0,0.0,75,6.6,0,0,Nublado,Nublado,7.1,07:06 AM,08:12 PM,1018.79,4.0
Valdivia,2020-10-15,20.9,5.4,12.8,10.4,0.0,0.0,62,6.5,0,0,Soleado,Nublado,10.0,07:05 AM,08:13 PM,1015.79,4.0
Valdivia,2020-10-16,20.7,6.1,12.3,11.5,0.0,0.0,71,6.8,0,0,Nublado,Soleado,9.2,07:03 AM,08:14 PM,1014.42,2.0
Valdivia,2020-10-17,13.9,7.6,10.5,18.7,1.7,0.0,89,4.1,100,0,Lluvia,Nublado,6.5,07:02 AM,08:15 PM,1014.08,4.0
Valdivia,2020-10-18,13.5,6.6,9.8,20.4,1.2,0.0,87,2.3,100,0,Lluvia,Lluvia,8.5,07:00 AM,08:16 PM,1016.29,5.0
Valdivia,2020-10-19,14.1,6.9,10.0,12.6,0.9,0.0,77,5.5,100,0,Lluvia,Lluvia,7.1,06:59 AM,08:17 PM,1022.08,5.0
Valdivia,2020-10-20,16.9,3.3,10.2,13.8,0.0,0.0,72,7.0,0,0,Nublado,Lluvia,7.8,06:57 AM,08:18 PM,1021.58,6.0
Valdivia,2020-10-21,16.8,3.2,9.7,13.8,0.0,0.0,74,7.1,0,0,Soleado,Nublado,8.5,06:56 AM,08:19 PM,1019.54,3.0
Valdivia,2020-10-22,18.2,4.1,10.7,12.2,0.0,0.0,79,7.0,0,0,Nublado,Soleado,6.0,06:55 AM,08:21 PM,1017.79,6.0
Valdivia,2020-10-23,16.5,5.4,9.8,11.8,0.2,0.0,79,4.4,100,0,Nublado,Nublado,7.9,06:53 AM,08:22 PM,1016.21,2.0
Valdivia,2020-10-24,13.3,6.7,10.2,13.7,12.3,0.0,88,2.5,100,0,Lluvia,Nublado,7.3,06:52 AM,08:23 PM,1017.21,6.0
Valdivia,2020-10-25,13.5,5.4,9.2,11.1,0.8,0.0,78,5.6,100,0,Lluvia,Lluvia,7.7,06:50 AM,08:24 PM,1022.75,3.0
Valdivia,2020-10-26,11.2,4.4,8.2,17.2,8.8,0.0,87,1.4,100,0,Lluvia,Lluvia,7.1,06:49 AM,08:25 PM,1017.54,10.0
Valdivia,2020-10-27,11.8,6.0,8.8,21.5,12.4,0.0,89,1.9,100,0,Lluvia,Lluvia,8.4,06:48 AM,08:26 PM,1016.0,2.0
Valdivia,2020-10-28,13.9,6.9,10.3,16.1,0.6,0.0,80,5.5,100,0,Lluvia,Lluvia,9.1,06:46 AM,08:27 PM,1023.58,9.0
Valdivia,2020-10-29,19.3,4.3,11.3,15.7,0.0,0.0,68,7.9,0,0,Nublado,Lluvia,8.1,06:45 AM,08:28 PM,1022.42,6.0
Valdivia,2020-10-30,22.7,5.7,13.8,11.4,0.0,0.0,69,7.9,0,0,Nublado,Nublado,9.0,06:44 AM,08:30 PM,1018.88,4.0
Valdivia,2020-10-31,24.8,7.6,16.1,9.8,0.0,0.0,67,8.0,0,0,Soleado,Nublado,10.0,06:43 AM,08:31 PM,1015.92,4.0
Valdivia,2020-11-01,22.7,8.9,15.5,7.2,0.0,0.0,68,8.4,0,0,Soleado,Soleado,9.6,06:41 AM,08:32 PM,1016.42,2.0
Valdivia,2020-11-02,18.0,8.9,13.0,11.6,0.0,0.0,78,7.6,0,0,Nublado,Soleado,6.8,06:40 AM,08:33 PM,1017.04,2.0
Valdivia,2020-11-03,19.0,8.6,12.7,17.9,0.9,0.0,74,6.2,100,0,Nublado,Nublado,8.2,06:39 AM,08:34 PM,1016.04,3.0
Valdivia,2020-11-04,14.4,8.8,11.2,19.5,4.0,0.0,81,2.9,100,0,Lluvia,Nublado,9.9,06:38 AM,08:35 PM,1018.29,7.0
Valdivia,2020-11-05,15.9,7.8,11.6,15.9,0.5,0.0,79,7.4,100,0,Lluvia,Lluvia,8.5,06:37 AM,08:36 PM,1023.75,3.0
Valdivia,2020-11-06,20.5,5.7,13.0,15.8,0.0,0.0,69,9.1,0,0,Nublado,Lluvia,8.1,06:36 AM,08:38 PM,1019.83,4.0
Valdivia,2020-11-07,21.3,6.2,13.4,17.3,0.0,0.0,59,8.9,0,0,Soleado,Nublado,9.0,06:35 AM,08:39 PM,1019.12,3.0
Valdivia,2020-11-08,20.9,7.8,14.1,13.4,0.0,0.0,71,9.1,0,0,Nublado,Soleado,8.9,06:34 AM,08:40 PM,1018.79,2.0
Valdivia,2020-11-09,21.8,7.7,14.8,16.2,0.0,0.0,69,9.4,0,0,Nublado,Nublado,7.8,06:33 AM,08:41 PM,1019.21,4.0
Valdivia,2020-11-10,24.3,8.5,15.9,11.3,0.0,0.0,69,9.2,0,0,Soleado,Nublado,9.0,06:32 AM,08:42 PM,1016.0,5.0
Valdivia,2020-11-11,18.8,9.5,14.4,14.6,0.0,0.0,72,9.3,0,0,Nublado,Soleado,9.6,06:31 AM,08:44 PM,1016.88,4.0
Valdivia,2020-11-12,18.8,10.3,13.7,12.5,0.0,0.0,78,8.4,0,0,Nublado,Nublado,8.0,06:30 AM,08:45 PM,1018.29,2.0
Valdivia,2020-11-13,15.8,9.0,11.9,18.6,2.7,0.0,81,6.4,100,0,Lluvia,Nublado,8.3,06:29 AM,08:46 PM,1018.83,3.0
Valdivia,2020-11-14,16.1,6.6,11.6,13.4,0.6,0.0,75,7.5,100,0,Lluvia,Lluvia,7.0,06:28 AM,08:47 PM,1021.54,1.0
